Transaction ID,Date,Company,Category,Amount (USD)
TXN002998,2024-12-05,LOWE'S #1714,Home Improvement,114.69
TXN000002,2024-12-06,HILTON HOTELS,Travel,15.33
TXN000915,2024-12-06,CHEVRON #409966,Gas & Transport,92.22
TXN001180,2024-12-06,KROGER FUEL CENTER,Groceries,222.44
TXN002217,2024-12-06,UBER EATS HELP.UBER.COM,Food & Drink,119.03
TXN002646,2024-12-06,REGAL CINEMAS #4783,Entertainment,294.77
TXN002039,2024-12-07,CHASE AUTOPAY,Finance,456.78
TXN002651,2024-12-07,DD/BR #210904,Food & Drink,130.65
TXN000332,2024-12-08,DELTA*189939920187,Travel,432.35
TXN000530,2024-12-08,AMEX EPAYMENT ACH PMT,Finance,120.26
TXN000855,2024-12-08,MACYS.COM,Clothing,209.32
TXN001330,2024-12-08,CAPITAL ONE ONLINE PMT,Finance,76.98
TXN001425,2024-12-08,WALMART GROCERY #2767,Shopping,322.83
TXN001812,2024-12-08,APPLE STORE #0500,Electronics,251.30
TXN002106,2024-12-08,LINKEDIN*PREMIUM,Education,393.91
TXN002251,2024-12-08,COURSERA,Education,277.73
TXN002498,2024-12-08,NIKE STORE,Clothing,263.10
TXN002993,2024-12-08,NETFLIX.COM,Subscriptions,326.61
TXN000533,2024-12-09,KROGER FUEL CENTER,Groceries,225.54
TXN001578,2024-12-09,WHOLE FOODS MARKET,Groceries,206.87
TXN002289,2024-12-09,BP#816445839235,Gas & Transport,483.20
TXN002382,2024-12-09,TRADER JOE'S #639,Groceries,134.85
TXN002837,2024-12-09,LOWE'S #4517,Home Improvement,458.44
TXN001596,2024-12-10,LOWES.COM,Home Improvement,409.43
TXN001689,2024-12-10,MCDONALDS #24529,Food & Drink,313.20
TXN001163,2024-12-11,VZW*VERIZON,Utilities,214.85
TXN002330,2024-12-11,COURSERA INC,Education,143.74
TXN002393,2024-12-11,PAYPAL *PAYMENT,Finance,181.88
TXN002726,2024-12-11,NIKE.COM,Clothing,229.21
TXN000088,2024-12-12,CHIPOTLE MEXICAN GRILL,Food & Drink,221.76
TXN000360,2024-12-12,ZARA #5951,Clothing,290.85
TXN001482,2024-12-12,CVS PHARMACY,Health,76.39
TXN001670,2024-12-12,COURSERA,Education,26.33
TXN002103,2024-12-12,CHASE AUTOPAY,Finance,128.41
TXN002595,2024-12-12,TARGET #2543,Shopping,408.15
TXN002177,2024-12-13,STARBUCKS STORE 27970,Food & Drink,463.95
TXN002472,2024-12-13,PLANET FITNESS #5207,Health & Fitness,328.64
TXN000040,2024-12-14,DELTA AIR LINES,Travel,55.92
TXN000606,2024-12-14,Disney+ Subscription,Subscriptions,325.29
TXN001347,2024-12-14,EQUINOX #4133,Health & Fitness,49.95
TXN000898,2024-12-15,TJMAXX.COM,Clothing,414.06
TXN001100,2024-12-15,AIRBNB * RPPVSX,Travel,291.66
TXN001104,2024-12-15,OLD NAVY #11581,Clothing,112.44
TXN002048,2024-12-15,BKG*5453714375777,Travel,461.60
TXN000747,2024-12-16,EXPEDIA*153429177,Travel,178.78
TXN000902,2024-12-16,DOORDASH DASHPASS,Food & Drink,373.22
TXN001469,2024-12-16,UBER EATS HELP.UBER.COM,Food & Drink,317.40
TXN001527,2024-12-16,HILTON HHONORS,Travel,449.87
TXN002912,2024-12-16,COSTCO.COM,Shopping,156.27
TXN000815,2024-12-17,AIRBNB PAYMENTS,Travel,419.08
TXN001908,2024-12-17,DD/BR #184233,Food & Drink,215.05
TXN002895,2024-12-17,HOME DEPOT.COM,Home Improvement,202.79
TXN002221,2024-12-18,BOOKING.COM,Travel,372.02
TXN002572,2024-12-18,TJMAXX.COM,Clothing,251.50
TXN002615,2024-12-18,WALMART GROCERY #2103,Shopping,39.18
TXN002797,2024-12-18,CHEWY.COM,Pets,173.18
TXN000132,2024-12-19,SOUTHWEST AIR,Travel,391.97
TXN002348,2024-12-19,CONED WEB PAY,Utilities,126.37
TXN002744,2024-12-19,TJMAXX.COM,Clothing,325.59
TXN000755,2024-12-20,AIRBNB PAYMENTS,Travel,77.54
TXN001840,2024-12-20,MICROSOFT*MSBILL,Subscriptions,280.06
TXN000123,2024-12-21,WELLS FARGO BANK,Finance,182.27
TXN000143,2024-12-21,T-MOBILE*AUTO PAY,Utilities,180.98
TXN000598,2024-12-21,AMC THEATRES #1009,Entertainment,183.47
TXN000804,2024-12-21,UBER EATS HELP.UBER.COM,Food & Drink,188.84
TXN002830,2024-12-21,ZARA #2739,Clothing,7.67
TXN000023,2024-12-22,SBUX,Food & Drink,287.44
TXN001037,2024-12-22,CHASE CREDIT CRD EPAY,Finance,293.99
TXN001145,2024-12-22,Spotify USA,Subscriptions,47.12
TXN002601,2024-12-22,EXXON 97422137804449,Gas & Transport,175.05
TXN002637,2024-12-22,WHOLE FOODS MARKET,Groceries,321.21
TXN000267,2024-12-23,MC DONALDS,Food & Drink,293.03
TXN002238,2024-12-23,WALMART.COM,Shopping,362.00
TXN002332,2024-12-24,MACYS.COM,Clothing,359.31
TXN000698,2024-12-25,TARGET T-7721,Shopping,364.39
TXN000768,2024-12-25,CHEVRON 87519293504637,Gas & Transport,75.47
TXN001032,2024-12-25,PLANET FITNESS #1593,Health & Fitness,417.05
TXN002018,2024-12-25,UBER *TRIP HELP.UBER.C,Gas & Transport,434.72
TXN002369,2024-12-25,EQUINOX #2943,Health & Fitness,360.15
TXN001938,2024-12-26,WHOLE FOODS MARKET,Groceries,229.27
TXN002228,2024-12-26,Spotify USA,Subscriptions,255.54
TXN002234,2024-12-26,PUBLIX #1658,Groceries,81.06
TXN000266,2024-12-27,AIRBNB * DUALYH,Travel,201.76
TXN000413,2024-12-27,PLANET FITNESS #2731,Health & Fitness,483.70
TXN000730,2024-12-28,AMC THEATRES #5421,Entertainment,146.11
TXN001063,2024-12-28,UBER* TRIP HELP.UBER.COM,Gas & Transport,465.94
TXN001876,2024-12-28,AT&T MOBILITY,Utilities,39.67
TXN000339,2024-12-29,TJMAXX.COM,Clothing,324.23
TXN000664,2024-12-29,GRUBHUB*SUSHI PLACE,Food & Drink,151.44
TXN000823,2024-12-29,ETSY INC,Shopping,266.41
TXN002751,2024-12-29,WHOLEFDS SEA 549,Groceries,476.88
TXN000326,2024-12-30,PANERABREAD.COM,Food & Drink,343.41
TXN001479,2024-12-30,STARBUCKS #91086,Food & Drink,290.25
TXN002715,2024-12-30,VZWRLSS*APOCC VISE,Utilities,291.46
TXN001069,2024-12-31,UBER* EATS,Food & Drink,49.29
